Id,SalePrice
hBve0Su5Vvr8qrTA,22018558.104957182
necfq1r0wW75DGbT,2631737.031879338
R5aKucmm9quvzPxv,9287297.909901196
HmPmVCK5U0j1eW2x,652690.5830359776
r948bFCCwILKLtnQ,1947006.9006316692
Rht6wlmCZnVmba6m,1726332.3017238842
oET6svipoXbE9hov,13493896.1510925
XyVUUC1oigtorUVO,4705414.751933822
MxzIFp8rl05vTtCA,5114208.439093974
zj4MEhOGwhHSdGJp,7971026.872653192
lN1YsSCfRhDhMZdT,14452118.011908479
LSWgIHfZQkyviYja,11725912.367642123
jFNWtXByAWck4I7m,4559632.122063625
pGlxATfb3hJbK82i,5419257.106941698
qM1tegaWseVXQu1d,5872335.787135501
ACDZYe6HtZGR2uHU,6344123.086363412
yJvDWIZaFjlvW7cA,9693578.37263469
R3ko9VPFXQOIsGUe,5055994.434670489
Se9qlrkPys2ceuZf,7476485.907929313
Cj3fBgCy2Lu49MlP,11382069.10649746
pEaXFvkcb2HAdMVO,10977260.457269397
qChRvIjy8TOYKu7j,10031770.465155108
cR3h5Hqmhq75lPwl,2419774.618570169
OMn1z95IhSNJR1AO,4516411.666788229
yXmld8dXB5HIm96X,15344619.271628747
wAY11bwlfog4ySke,15880056.177702291
c4FaDSjcxt7zvWgs,8266774.559795437
mfynoanWMjKc3KfM,1613722.7970823369
sZfpKIsR2AL7U6E5,15053456.885659121
diSKnXu3PQUV1CZS,24175617.51270134
uixsoXSs2hn90W81,929930.5237718882
Vh9ywAsx2LIUqQkp,11628436.64875271
Y9n6NUZ31ynFwklj,5694217.314548181
D9OmFiSXG4FCMOUs,5632188.491950262
TUpCrki9fMI33UOR,1819211.1939881935
oMcnKcMrJDcOynzL,5073063.668062832
faek0PFyqL1al8cf,4769583.321434441
es6QFNJSuXpOUxP5,46388978.711827576
ms8J6OfROoYgwi7O,4663044.788673168
PKzZAbeXIfRlrP8Q,5795586.73970358
ywINJCDvHjpKG2uM,5097093.341255485
HBJOPj5KdegCmuw5,15044205.648860652
cFr6pfSwdHlYBhF8,1674229.826683591
UKxwVwy2rLf3Qutm,4016168.133209135
R1Ol7YDAaASneYBK,15536622.214575468
Y5Wy387glkKW3k6c,12046838.189639784
YkXtKV0otnhN8KBf,696949.0947089281
U2Fldkihkkm2HAn0,6025264.785723373
jwSswoFf0PiXMaj8,13220595.292979335
AaLw4OHpLtsacwPb,28948674.823770646
j3Cnqt2pFHbWKBIx,2194989.4221975156
v2BDuJQ1zJHe01rf,5972199.760134607
kXbUvwevYsdbzwAj,8028205.539076959
mVQJqyofFVfTBwcH,10228226.02621865
NI1pw4fj8Sl7ktSG,5312071.403220306
O8ZOIingyIbd5evC,17358121.44145144
D8LcxdwEOqZggrqe,5908967.255301423
efkmccSuAr8PNIeY,7695140.659745642
QitWjugTfkFYZT0f,3710191.527535847
pqbOhLDjh9nYoJd8,3775104.722274037
WqIFlWIxalzGrBkm,5563616.428011654
AdASaIYxvckzNDS7,10139026.207778124
p8kyOgoGicarQUgM,25857724.57655558
HeDVG3G1HoCNEpCO,4038549.2355022803
BfaP2IwkLLw54sv7,2905696.1871140054
RC93ZDOkGraTqo7x,4898904.676447785
plT5LlVSUwMo6lHz,9654904.611798732
ucRh23r7FKroKwLP,12992652.773224292
pKLS3iyt0xCIM7af,1329180.2154682332
hqCVglZtG8XOSlCj,7894225.595288265
oJDQsoYNZ7Bb9r4K,3329403.4170278497
pyWqu52LO1RB4NJH,9898474.806448733
ketBtMqO2ZqtE2Ct,6056075.426366514
a2hZPMAMAc3hDIsU,2458421.4911804157
zi6oEo4Zw8u6ACP8,4507834.2073384235
Ye1hAFYG9IoGov9a,12825882.850464394
Zhu79A7DfG450rev,992873.2689685628
xJWewiuEKCJHmQUn,8212469.7114819875
M8lyNrXQK3PDYQRV,1202478.5237866899
GxdPtJ1t2QWZGfxj,9166470.47324909
NNVZ9IeHW3C22QGU,9936731.517927697
MGpVE6Jar7X6BAHJ,13354962.119945794
i8bhQMrSHzpgBBHw,2956587.1257893182
wNRMh83u6Kspph0p,3120676.280298091
EZvOMQEALXweRTU7,34962194.83090762
mLSaHzSfJoseFDl3,1920863.842736114
bvtYz17BIljGGwPn,1159432.895163515
QH0DXeXaphJRctNU,3466586.362471109
JICzVwcXifrZlwT1,3328455.6575228353
gQyQ1QiFRDfNtdZu,7970397.669146052
eRyZ6ttnzVGYbojE,5254262.3466870375
bPXKARcF4JuxKfxy,4926198.791868431
fIw927BLsyg36A1J,7270261.900577966
Rxe9vHBJQvWL6Awd,4059983.55575014
yCIV9xd9kpY1rFet,4171920.513503496
T1QaLCFqXrgvbqWA,7488013.316864026
OD8qR8ICvmBw1jww,25392023.729205925
lRu6OhcH9N2iURX8,1671871.9662104384
NvQSoUN6Pjl0EGPw,6710222.608896514
DnIl9VJDwBgJb0Vb,16979343.47068434
IhJM9im7iTvSYCE8,2012930.997865545
SYoJ8aDxRiKuNMWn,6665193.64032018
BLuCkiWrHGNfivGo,6161982.414779181
NaVupX8IXxuqUKzu,2811555.2403463842
GzqG9MjNgZvP0K79,4689531.057864306
nlqOJPapRQb8Yu0R,3700047.8910817727
rhCmgDug1VUU695d,2103370.3267451986
QkPcwa1KvlUgwe4t,1502946.731179722
ngwncvWKwVsaa7sa,2474743.797995206
JSeag8fKVmlvQfEv,8699680.87498371
EHLX25yV3Dr0sdtQ,4643976.662123111
Tkz5PBZtcBdWdQw2,1735315.204269128
cJRct7U5fKeUem7v,4073835.0727829183
LB583CPod3VoT4a7,5996236.425271285
KVDaZvPLr1aUwHPf,9567634.9938669
NEJMzRb16PgVW24U,1236019.5183183614
xmmspZ65rjUpcKh8,4096603.3044544323
W5W7SEZKORnCEpw4,1911330.226304333
W39K305SRzIF6DJl,8933678.3534992
OTxawATmph2CaxJg,53150776.66372009
Y6JWLgv75MMv9Zot,5152556.6249415325
RI2VwWlfsAfMqAEg,2366899.7609921824
zglQelTjTz1DK71W,2341948.3590301317
TBGuCBaXZEVhkIA2,9663997.309988951
SGpdhlbnbWHvB4tG,9629327.221149169
wuAOLjMzCuRbQm35,26551013.128118895
Bmvo8Pbk0veBO74M,3539637.7272127406
V7jBpNemYE5anoqV,3559414.8806789815
nbOfRoUfwhjX3N4P,8787432.881146438
NzH4vR7vnpoz4EdK,3481015.81288427
nTHn9Cffpt4NMQ09,4777016.433882146
UUjClUr5SmZIXZgc,5691012.246550555
hZtJHCEGv8GPSzsK,15561669.314328669
QXiZ2RGSHrw7PQtv,8511303.618250353
E6suKSpZvyOh7J9x,3691571.524245309
iBRhJp7qRvgOlU85,2144888.3973010383
PCglspj32JwOhuyl,68974780.72201334
hTvi5zyHWfNttRzt,1346151.206290648
OfPxG6obZePIQrly,1239191.6999338346
rJX0YhKu4oRs3IJo,11471338.904981956
tj0SF79nKuluM7PL,194019017.59123906
cVE63lKNzwFBQdmK,986023.043784016
m1IiSrDng7cXtprT,9943505.077994088
YBQMDl9izRDA0Obd,12173239.658134846
wic2T7o0fhHcKDO5,31228616.592000183
isFPNmEAru074r2A,9195573.91230342
NIN7r8MCMCHNimIj,2106915.6589762983
SXbkXAwBICiI4MUD,3520159.9350820263
eSrklXmUcuO2fwCm,1132060.870215119
q2jTB8z12nZ2LaLh,1955951.3410812542
M1mybexfUqd39KP2,6196933.654895599
KbaeauiDUY4pbDkp,11842112.444556732
ZILMY3orXsurGFmf,11988066.29241819
Ecnz0frca975Z5j8,6651058.956556455
biK0XeJZVGxe5I5K,3050108.8375049448
MZfJ5zDj8db7QNys,9799594.095052632
mYSvNvaRob05GDDd,16712761.927642656
oPX7a74B1Kxi6oWk,6265868.662261129
fsSuP3Lu4Kmf5dGF,1292041.4929577757
EFUsVcAjbjQUmn4o,35725242.09807604
w8Sf7DkvcmIFG5HI,19895594.127925064
IqIv4NNcPjCiQWsw,2817217.02721811
CIkJGjOEUg9n5ZE3,3612650.2563445116
gtiDqHTfzxvt8pUO,714518.7903828566
UupQU5VeLzNxpgXl,167017925.08755028
st6rizGiFVgjjAcx,1040565.2846404294
difsdUp5WiM9vSO2,7271072.77905037
aBQdckGCCo7Cxb94,4250961.91367627
NbLavNG0qrr7CnDk,4881058.928016192
iE64rHBtp9xXVy3f,2177526.528326575
Yl6cBPf2wDdiTB37,4388509.873976483
sPwU2Ev6xWlHqoUC,2094284.5679287007
pELIHXA5jYWGfOVT,4597883.434578424
faXZMf3T0bIkzcu8,8286197.150325063
E9FXcQr7XJDCKDTo,1849961.5451578775
fHQDwK1QVsqZGx1k,3206949.5752344523
S65ElbWT6eQmJJ6a,21357386.324049972
FXszpRT6knae0jPj,4225684.133888095
NuXRn2TUejfTCvvO,4074314.37279853
MkHdFsbloNoAyefi,795718.1639310721
TArFrYzdAjPYUB8y,3349614.2631676886
JX1BMRgt0QfCFwlh,5868253.904065827
bkzsoHth3XwNP5w9,88426700.7669319
rBc758SFf6iv7zSl,5934365.565153163
nflt4xSsG8BRLYEH,2050225.9705584322
TsADeil2ddSe521q,1251247.4474963734
MQSb8QaSR7EU0BAB,36068792.04017096
W4zFrvtJt2ThNEdO,1501398.0631894441
jl1c7o30B9y1SSPE,913788.2400636632
gyKmJdcZtJ3aYUPE,161644548.4768103
gcu4ciUKIfVPfUb6,2536305.7062771716
D4I6zMGc2fHZLUNl,8585647.534717662
m0LyY7iGUOAlF5lA,48540006.41195761
BduFCKRjlKu1mmu2,7631528.4401302
QpzRsFoDADNDHHQn,67719725.39042842
Kv3utc039y2dgNCw,33885106.04250904
Nhzu7Wsri7UyZemv,5987996.177816295
SDGzCQPSjsJRlNJc,3212698.6169474153
Fgoo0ZGafUOZv0rP,3202655.3476471878
L7RpHNz9s7Xr3vFP,4651025.527156006
Ac0ALYT7QfYDNwbB,1991171.0529680443
ldlquHlMYNT9il6F,5131122.678177214
cmO5XU9SfHbf7MXM,2589731.4652712066
P7PaW9useOjBaCXU,1803892.729389508
LHlZ8qVD22MgY5Vj,14048619.446839398
aWmG1gvad8twP7TL,2490295.323748468
nH8ezWOo9A3PnYGd,2558165.6967691043
svRrdWIrLquPQZXS,4873029.826730014
I9cQNGu7Uz0u0Hc7,4601057.581041883
k84pk52gjuBCT4xc,3499056.5677785273
ApJYR2gyGM5QMzoe,16767562.073374212
qL08aFLSnzMbTj7Z,3156397.9910478364
dsk2ACt44l0RsxM6,8121996.1029195115
dQyZduNe7QCIpnki,14861083.357047847
cHfVsvQOTpaCCySK,1792045.1235843322
oJ1GGQl41kc1pp8G,5301762.875040893
Z70jlM1s2Vya7nZv,7273409.482216253
lIsCqxKzGqpmTWcx,13754459.631157836
xAxg9u5vMgwNpvtI,1298178.5199848297
OMz4LCVsZPKWpwHh,2000521.4169669542
RmN9ryqCJVqvq0r1,652934.0824476321
gDrpuiZ6GsRopXfu,6978163.84955522
cmqe2reQPjaPwEDK,4538747.005280738
RafjKyv5cHZyD9iO,13650673.176435318
dpWMEqVJBGAwr8Qx,3468899.514621678
G5Odh6N6rm1XQ5Pa,1639967.3803394306
d4fqCXEQ29EGclNO,30581058.598948605
It5cnyx0siuLwjcZ,7513833.645806923
jr3BbFJA5Gqo0X5L,7451551.518547173
eRvPLhL0YBTQ2JKy,3449915.543438615
MBAtMsWrl40q1Jn9,2547295.643006349
KnVXM4WMWikldwqy,82154548.12233068
NEBJb93Bx2PVxUpa,10020017.477436434
LvhAS6MnKWBl7uF0,87779951.97691359
Yyi3DQRiF9uWnUDI,8011587.887553312
ZWIoLwmZIiYimYX9,2654855.1156438948
RVzNpEf2DXc8O0D0,2380253.6936332327
DaAZ5sBnrqJZ6B0g,6779955.199502221
kA229z7EQ1z0pQL7,2016524.3500095326
NlY1cCK2FwzhBDfi,5471267.072407515
k3lF7rqm7uChzFHm,2982495.8150438154
MfSL2nWsCYw80kCa,2617510.35514868
ZcjcZ6VelEQ8pea2,4249183.032934322
FAFilbBh3PthlH6B,6973598.670862646
Bz1QuVieQXQfqCzp,2967397.522782076
gWFI83AbPrNdy4Gc,5406838.910702547
U4Y7pypXZ5QCKqLR,7927116.01761379
Z4xzxquPt2yhFzkP,5474940.063421487
wOOsSKgN5Y9apSP2,1636797.9573842748
BP90bHsS1MMgCGaU,3527286.6166894734
uebHIWtg5LPTEfBx,1888801.2441194647
Qb0tPenLPVRBS204,1815218.5113563521
BWOAZU48UI7SKYlt,2814286.6623121724
tc8kPjPDUjKlOoka,5528409.660145977
av8vkjEyk3OF1Sqe,5513210.391748188
uGaVobkG3tTAnH3q,3936011.2247146103
fXG45WI2cii95NAH,13112221.18169885
cyRfaSVnR9KbQae1,10195120.313794669
HxacinmkSQUGArxp,14225630.232878039
SzwMMjgytzjLXw8C,1586942.4158259206
EgpmAGlbXDgAj7U8,4510114.464562072
pQNRYy87ExlpPyPW,5553146.532317705
AzATn5TwDtc0rXKz,36198287.588451594
XxYfMV4brGB0P7zv,6987953.927180833
Rd2UwotkWmg6Apt9,11081504.91303346
WK9MYT2qMX6M2P20,4222123.250339649
qSBZMbkIRT9HFZ2j,92988864.26743205
qF4Nddnjuxwr6ZsK,8135524.7405675
DhdpmJfa2dhGqbrx,10642010.569347985
JgiknYbHedpVjCXd,1654458.962984899
Gj2CDDDrR8FxQJWB,32133621.939808536
SlnZVXdSCxPEH3GY,13232263.833621368
Ng0Wz4J3hIEpQs9r,2802777.483496854
xCYORLRLV8UCbKkF,5450490.996058335
RRhGzxFfbRrTxh51,9489077.814670375
KeSWaoqvboXgvDC0,25204461.386876483
homKqTkw1qu66e8L,7370043.523161526
KW0qaqD2UwsXoyZG,2091148.7592524125
FRNKxxJcVkHXz4ne,12244455.31181019
hP48YabQpjk8HpBj,550936.2896783414
bviQQzwkLf8CdT7m,4790389.93754423
YmgqI4xX0RrPyPAY,1050147.1078131376
gOhpyLdFbsxUuWlK,4222460.696114311
Bl2pCStIdRGEzdOg,8482555.775818428
zmdpTfjWtjBsHeAN,2062658.2413639063
UnjCnr4mxUtl4Gm5,5242207.917788731
n8spycHaE7ASjWkh,1716670.201104124
dmRuoCtyGrXzfuUU,4791389.2782634655
EMmWb3ptEwIK7lyX,2971059.6776529145
gkZOdnAaAvaMKJmz,42261504.79837278
CSieQHAS9Ir7kIWT,1339426.587035736
qgyKyAgA1MdTWSpi,6658198.850912031
QpV804nVI8xodQ70,1134951.9074087532
UqPpzmycgUPie4fx,6411862.154501112
rbBMo8q5eRptazS6,19450212.247110438
LbC5skiuqaSAQV6Y,60069689.7879804
q6NbCr6CKowwjkjf,2968954.9546938147
tJI1PHEbEqORY5Jk,3610891.502692751
s6nOoMeK4kVRJHEO,1213369.08265521
CYuBdsLaQOnSKyKO,2145621.8066491783
g6lU5hC5S0MkgD6C,6724039.786308997
ibRYWn1XKtORfBZL,9218417.741595099
Gqe6Zq4THd0tDzL1,4669126.535206635
Sn8jm005EZC39IpE,857503.113016346
JlZR967gtD2U4Q0M,2469166.359633666
WmGWNIiBtBM1k8Vx,12210652.530929474
bvHgFtNfJzO70XfE,30589396.90542584
iInbzXur981cTYON,7109426.883900281
Mg1gHOHeqDhlZYXw,17406144.709564127
VR8oXbBbzLFeTwKM,11853086.487675576
lyilnrLy2FGOEVrA,3344069.576850643
o31QuTKISbUA0VqC,3078625.605378368
R0UGHIYjbwSqXEIR,26446523.78886591
yEjmIysKRGLQyS34,13126536.93245383
DCRUqNVC41TE7ymB,1668916.6633041634
tJI5U8kFacucu2QQ,2458753.6708050473
aWr83KcVPU5zdu17,4339077.40960767
KRXei3EAokmylpF9,10917465.55157536
uvgZjI6AlDUhKx8Z,1338780.5785856762
D3nxtjKqgj5TejQH,7961181.105958002
CUZgshaoOGbLgYYb,15623639.84635479
IKxjxIFYzuzC1X2m,3666591.0340642645
gz0ofNVc7linVOWa,7247983.749338645
pfDGRsDNLrOP66Hd,2366952.266127947
l3nvYht6aBBKlB5u,2665151.320465478
rSzuLBJCw7KUV94w,3267881.776933536
Hst149AC51pXR4bV,19161875.085710205
QV4ghumZqnF8Djy2,27038251.078019187
YNl1tyTIz9Vssg2M,1371801.5255647427
BsMEgjo3ClpSN0mI,6429370.809313047
H44ei406HjCzgJ3K,3797055.353963725
am5fYTYrlwOOjnS9,10450113.202907884
Mu8oq3085oi8xc4z,1096125.5429549343
R6BqyHclfnZKYGh5,1068713.0337975733
YkXaazraFRnIpJWv,1527232.3559234315
eBZkqvUnos3m5NVg,6448485.831190038
X3xGPqhoxUoEBSLN,11720979.392882638
YyoRZu5jh3VyHugl,2019165.0668398726
cXPKJ2QGRBv7sCnF,27893751.849459775
BUk8BkBwGwk7q0M2,3299893.839814522
uL5gPiDwEq1LLsvY,5117731.56879136
yxmD95fD5vnKmQ7o,20384836.835289806
LpY5ICfRLhxeErPl,8969051.092478668
fB4m2UVoFqUP5pCA,5128365.952098884
FkyibDDU1gKy7maB,2074999.12458199
NJJFr2CCmMCO7pms,6240547.081807055
kstr18WKvZQoKj5i,2091087.4155337613
Sk6pZ4x3hn6pIJBf,4818613.203618019
YSmb2SF0ntnlJgf4,8208560.850691176
t4MZYQXYkWlQbXsM,5846117.86308379
ilPeOMJzqcQC77lL,4219573.195668258
tYQkYg556QWemsZV,4265430.565330196
EWVCk6jKjtoZijdd,9355335.281882139
iGRaRl5d9qoKkclW,4062406.3550260593
ibMLgUmUcVocLRCT,14783330.131503234
RrWKB9D1En7NFJZa,2279300.6528870855
u0KMtk2pvbciKsvn,4509515.385523192
CvZXkKTN06xEl8ZR,6989285.198958846
Ihzx9VsBSaglsFHs,1970552.3542703122
xAMubLpG83HV9k6r,4014016.750159189
nF6hC1Kod9I0UW94,8395402.155279994
iDgRv245OqJC9jUr,5655061.038666982
OF1iDmC8uNOcLZLL,1446915.5649452666
BZAWxiT6pepX4LmE,11015604.772251245
Mic10LS8xT3rUDxX,6352405.398160137
FGXwyMqdg5Jhi0H2,12241253.088385267
zqZPueXnO99e8phd,3798041.438242603
JwPYh8Qx5PkL8Z4l,365169.3043166573
naAezsK3pCxbyt8U,1819378.0917216078
jUXvDyjL6rnVDTY6,14720184.817275109
Qjf8gIsA7rHQEvoD,1793683.2938209188
TSlpU438g2GXwsH1,3015356.331382816
T4y1q8f7AXrbVBvc,1890269.7398122335
gHl6CMP3qJj477E6,5633840.219784127
UtATH2pAuBp1Csdy,12668714.642665356
vrQY0wBu8krkZUng,607608.3573274541
g8UuJYUdig0JkYTT,5415768.325375954
YSqzsV8JPf54X9uC,2306361.6140787536
Wtp35s8Ur5B3unta,589153.1339584482
YbPeuPJfNEAzQg4X,1595747.4006453028
gYtiuI8ihfNE18MI,2076032.6989399549
td8LnLjne6JwXh2x,1043603.9806574705
d9mU6CkyxeD0AH8K,41022573.386356
ZfYF0A0gBUTXLdLe,6709320.959152963
WGSX3hyOpaBENc89,1655451.2086780358
p5hlYXIVEPXFU964,7890032.03351697
k2axWVK5uOXcK7AQ,1414255.5129494378
uqRd4TBMcmLF18qs,19871640.433434073
Yza9HBRnzZXbHAAE,2959848.010167864
YKHEo09sye9wehE5,5718698.884597027
tuj74zy785WqotFh,2069164.7774422253
z0STKylueF1Z6I04,6288227.879982208
DErCsc2uTHU5SAIU,3415646.025327633
atiSdyqgkNOLAnsT,2147300.8506028
Xsa0m0lpCckhLmp7,13822399.041001651
jNB2gz7MFjjhTPli,4586712.130884032
pWDiCbtkgOP314QZ,33297580.678537842
wxu8npgl77X9nTcL,2816046.46997247
fe0uLIaW6ZDw72ul,3773917.348756416
jnYTuBpXrYFqLmZF,2493133.469745133
I74gkXFOORU3osCF,15109733.27026535
XGvn2dHJuOg47vKI,2169859.34878658
Yh2aeGqWXQ7lBhUb,5064266.25227514
E0KyjFfkFP90F6x6,4540955.266965911
dJTt937MvGL2Uy16,4938645.057230196
tRvmrxtfE78679Dy,7831667.199622497
u0czJa8fdl3Ll8zU,7965758.424785324
kOqlfzJTXjPyYZ1a,8814410.698014623
HXcdRqpqjG9gHxs1,11076132.826521218
fY8bDk4IC2izvDUd,2334750.15701627
ZIb3EXJoI57M2Ahx,1967966.8266932443
ShM9bG0UAAlcLplQ,14256407.733596466
QK83mJRWQ85lWC62,7004701.552422574
fZVN68Vm0SV8UZ3A,15850407.007117806
SLNBNHz2p2EVJdsQ,7712939.163973946
vlIsMyvcqcdqSRyj,585688.5935420175
miLclu6SIrFHXKNy,4176116.695163282
boul3LDslh9UoXmn,4010936.486721796
KYXiC9b42hrMeceu,37815606.2627458
H391WAjVXR3BjCTu,1867170.0747969623
wTQtGQuBhxjAxqux,3295821.142998111
UXtfj6vG6WiHFpQv,3966817.8684839825
gmcOaUwxW78zGnPR,1543842.0448558223
PoobdpZ9Fanhd7CM,12559251.778639844
uDedjgWTR13rqqwt,5285877.369285719
oJuwfN33wUoEWwKN,3610146.0833479916
kfcMFTO9lhaZ9boL,5541288.225652379
NywLywSSnPL7mZ59,14580587.950637152
f9KQbEG5YN9O380E,1894531.7200543452
RRI76UUIN9qRjTa6,9716130.79825678
teER1Tiv61IlELjG,843920.6539856953
UlhYsGA9NuUD9USp,1914695.3770027573
jitn79WQypQuOr88,5950192.422468944
AXaIwPnhLOBqs8R2,5680326.872342081
cl1lsGEciVsijy6T,932170.9090748269
r7pKWQk7BQtS3XgM,659460.5954269688
CKaEcoV7iTkZcoKc,12554399.0545523
mUXg2FWqfrUJHp7t,5152007.205410122
lp3YiYQAlwCPI3Q5,9506591.378338778
HwFqmUbvyes6VTf4,7360144.004119086
HLHeKUkAahnYfG1s,2834409.975244623
MIVDUgk3olMWKZY7,21668469.152624074
vSfz4UN6JOD6fTzi,5035866.40078444
LGw0o6rA9CT8i6LQ,8386720.953106161
DIMW9ArauTMJVHFm,2912714.5632525184
r04dQuw9P4eE64TM,2839400.9537494006
RRAThdVumePAXtVt,840097.2702477088
RNn2fGJMpCe0vuyB,4435268.548067745
kNA74lSDaX7HBYUM,2458378.1805615635
lKUK6l6zyZOcrlKy,3598717.9827781566
aSx1oFXwT0aUqeWG,5051524.059154913
ktZecJLB3El77gKH,10461086.182805602
PqQai7Uq1uWpoKsU,2985529.29136984
nsUp4joahGDAiGqX,4561933.456681962
yhZIb9OwlMTWCoXq,2239824.037532091
iUdL9Q4j5ZsK6eyj,4807327.567958755
vVuv6uFoh2c3fWWc,4419963.195388395
PiPQpoZs6PeUkmQJ,2770002.3281466565
bok1YiQH1rZ3QSBs,10761653.411053544
iYR3DhQCxPVwuEwP,7762312.855990424
cbwdGwr6ng32ocPa,10595985.94878939
jApmpV71dAtsqsOB,14989658.709887983
CLp1PqVt7EALO1ap,4149473.970427193
dkX9ph9fSYCSfbd1,6146590.316058899
bexKmEk11cXvfNyl,9766201.104283791
Ha5dujB0U2ANqF1j,14050729.20921607
PWdJ06PhxIOnGwa3,23036332.3258853
Vz7iXqaf3o4K3mpB,2501416.0206212252
n0JRk7FfRk0Bli9I,19535372.419698823
ifKEML7FXDZK0jXy,4814608.543308572
VA3FvagT79fwtCVJ,28000531.170562927
z0yiRvo21xW8Qp6Z,3368078.853553373
nXUaoc2wgqyDC632,13495066.754664265
GASCAQJF5pUSCMA3,16164829.360467812
OEM4ljtalJyljyjJ,2525808.115328029
Tin7DaIVP4MkUpck,10156274.999491442
YjG0sY3grjxCgp7o,2518939.074311383
p4mujtHwaPsDmJu1,43330564.12008156
tV8WTK60M2LPXdsu,17948593.440618765
cNRoAtTPrQyGgXHO,7400530.369369229
mnjYWCocE3SaFy9N,9113277.485823331
LRdsKYho7O1GBOrT,24765086.612951342
V6qz8xhjzoo0TXil,12711680.837729093
ISFLQQ8YNteeZIju,24131351.260578077
cVjJpsaQI9cAtYMy,1249291.3487902612
EehJDlpmfyWlr353,3737117.1951123187
ZX4V8BnLLWEUbhCz,1094039.3293275277
N3U9WZUbn5a0mcUn,4252281.831106298
hWnrUImTejlNIaM4,2551357.677251781
jsQPGtnQzluuQrhk,8867839.213559285
lWub9dfgjbnfK4Zy,12092047.997501737
sxl47iWYjoFzFBT6,9450766.26923179
zpY2un2R3Z7ewmCA,4885751.056276758
Wc8zW7rJji45JHj5,4414109.57150152
VFgWcbTSCzAXMQyZ,5227933.073373933
m6ilirHobSFg7e8f,3968677.553692987
kfRs61LPP13Wz9LQ,4535362.51664508
zi63hysA5fLz8M0W,9395919.613656372
g7jlZq2Vhd1W7wj7,9116567.3324082
kxarjbZPs42D3EoO,12085149.404919157
hBfBqvUCwxjN8Fyi,4193118.4753998974
mVHJLK3DYaeKkGrE,1920391.685135713
cp169uiWHAtWeb7v,33987437.64244855
jIArj1CRJQtkwmte,1028886.6430378802
C7Ba7IHDyjjjE7EZ,6346628.775336108
I1p2rL2eCYslzGZF,645284.3756074992
kc96MW5d3qcLyq7c,4697106.080443465
GnoN5SCf3X1EoEoJ,1375456.176667834
GDOjus0qzxyQQxr7,8673559.520239161
Kb2jdvczd51BZ3Rz,13798516.598324986
jIqT3EQVoOxaTp31,6534932.912440072
qvO0GAiG92johvx4,3728309.559126733
dizA7BbTqp75eyEr,4646035.934121715
OpE7XdO1OXmVWIFm,993039.6361524059
Dbt2Iam4uA21q3nZ,3877783.5374335735
TYD5epenqFkgWUf9,3884355.472913633
l9NZEkjH30FVoroH,5484492.935448301
ZlLZGnIEUzFE0320,2900623.86135708
Lw6zeFAfPMLHlSBy,17848317.35428376
NclTpRC2XJ6BoZgI,2998011.8846382787
QRfZAWCelY3UY74F,7212402.94532129
Aq5aPRque08cnBST,2426446.2035702923
vPnD0l5HxMq2FPqY,4221858.0980682755
lH8BAORU9Qo6MISX,3926822.131306646
fZlYUJ7twF3nWedH,18871034.04573525
X11DgudIisrZxFeb,3323531.2118234895
COMc6OsLPam2XdE9,6058000.731051985
qTVGxyKQ9iJvOwXp,4639064.425908374
nhKTLEB69cOjdlRU,3628632.051815977
lwlQiOl14Zzgawjt,1118320.1729117415
HsWTxqNPa5yNnHUF,8874661.988653747
zSkJQN1HrA2A0Q4O,3592839.8970006313
y52wUaVg1bwudwSS,2249208.6125403484
sX1c44KakNtt58hT,5866226.8772993535
RvlPwnujcnAVdkUa,3041897.4133040057
Oyxe06TQJWj5MqaZ,2225542.253740935
G8edWNh8UUO1QG1z,1267647.3929427925
Vsww5Rf2c04JtkAK,2670940.352489616
BviyrQKwYCxqoYQr,5775922.489612899
lFJE22z7ZSCGsqda,29656650.77235812
OsRGL0aWNg2f2a89,9076458.252565844
q4JBJL48CdsmIRXr,18126880.707757946
BLicf8kivU66K9ba,257544.17151775328
ckHtHbSnYPF5l4Rn,27899316.644326024
GOLg0dPKKgjpKZdh,17872391.303005155
OzhMAe8UFkcaPHz9,2227407.176350277
FcjQa4jkw7QfTmbF,3568636.6364788106
evrjLkce2SuVHv8T,12737913.626821116
NlwMjH3hYlwpnGJt,3370516.631634412
MTi9UMFyOJmryR2q,7900751.759365062
IYaXBuw54KdT8mNY,52446819.73380484
ldq2s3sHLxvBeWXq,6029801.776140282
vNipIrcInIql4tq9,14500958.83207902
qzrvneHiAUmxe5WV,15101256.62115682
A7frKGqbrDq48BTJ,19941697.605441216
otZbfBF6KuX9Pjlj,3402799.574802211
fiCfsXJ5sITo9kWC,15815127.03700652
Tlb86qWq7MV38C2u,1079564.434340086
m19tbdt14wa1aqLB,3738401.144610639
vOEbLBEExdMxTtSy,7325851.464358924
Gq4uchXFd5kkrjje,2857951.017560477
T93GeCF1rhtpgm47,42765415.48726033
TN5EheT9GL9z2Pg5,2355268.7951710215
CEVVEDdPtJnZmoYc,5315404.055344655
w7JbH4QQTuPRGLnY,12695298.550031286
JWETYIRwEq9o0PGg,2920732.601074511
A9ICo5qyLxnds5Ui,18986423.628421113
igmDG7AStXkPpizv,4087101.9697172656
MAXVbO1vxBiDAoao,2897463.2385725062
M4LzNZ2tayhGZxO0,5936772.737840516
adInicubOVdm0RzZ,2329535.92789996
